142, [40, 128, 136, 112, 5, 32], array([258.17958984,  47.99707031,  11.16210938]), array([ 198.12744141,   64.74023438, -155.82304687])
143, [40, 128, 136, 104, 5, 32], array([259.07255859,  50.11787109,  11.83183594]), array([ 202.48066406,   69.20507812, -155.3765625 ])
144, [40, 128, 136, 96, 5, 32], array([261.08173828,  51.23408203,  11.83183594]), array([ 210.18251953,   76.23720703, -156.49277344])
145, [40, 128, 128, 88, 5, 32], array([260.746875  ,  51.01083984,  11.38535156]), array([ 210.29414062,   75.56748047, -157.1625    ])
146, [40, 128, 120, 80, 5, 32], array([259.51904297,  50.45273437,  11.49697266]), array([ 213.30791016,   78.46962891, -157.60898437])
147, [48, 128, 112, 72, 5, 32], array([262.08632812,  48.55517578,  10.60400391]), array([ 224.24677734,   79.13935547, -160.84599609])
148, [56, 128, 104, 72, 5, 32], array([264.98847656,  46.76923828,  10.04589844]), array([ 232.06025391,   74.11640625, -164.19462891])
149, [64, 128, 96, 72, 5, 32], array([267.10927734,  44.98330078,   9.82265625]), array([ 239.76210937,   66.63779297, -167.43164062])
150, [72, 128, 88, 72, 5, 32], array([268.89521484,  41.96953125,   8.48320312]), array([ 245.90126953,   58.9359375 , -169.99892578])
151, [80, 128, 80, 72, 5, 32], array([272.24384766,  37.28144531,   8.37158203]), array([ 253.603125  ,   50.34111328, -172.23134766])
152, [88, 128, 72, 72, 5, 32], array([274.58789062,  35.71875   ,   9.71103516]), array([ 263.87226563,   39.51386719, -174.24052734])
153, [96, 128, 64, 72, 5, 32], array([277.37841797,  30.47255859,   8.70644531]), array([ 270.34628906,   28.90986328, -175.46835937])
154, [104, 120, 64, 72, 8, 40], array([279.05273438,  27.57041016,   8.48320312]), array([ 276.59707031,   19.31044922, -176.02646484])
155, [104, 112, 64, 72, 10, 48], array([282.62460937,  21.76611328,   8.81806641]), array([ 284.74541016,    8.70644531, -176.36132812])
156, [104, 104, 64, 72, 13, 56], array([280.72705078,  17.41289062,   8.03671875]), array([ 277.71328125,   -1.00458984, -177.70078125])
157, [104, 96, 64, 72, 16, 64], array([277.82490234,  17.52451172,   7.70185547]), array([ 2.71797363e+02,  2.23242187e-01, -1.78705371e+02])
158, [104, 88, 64, 72, 18, 72], array([277.60166016,  17.74775391,   8.25996094]), array([ 273.47167969,    0.44648437, -179.26347656])
159, [104, 80, 64, 64, 21, 80], array([273.58330078,  12.61318359,   7.03212891]), array([ 266.99765625,   -5.3578125 , -180.15644531])
160, [104, 72, 64, 56, 23, 88], array([270.79277344,   9.71103516,   6.47402344]), array([ 261.52822266,   -6.92050781, -180.93779297])
161, [104, 64, 64, 48, 26, 96], array([269.6765625 ,  10.15751953,   6.58564453]), array([ 266.88603516,   -2.90214844, -180.93779297])
162, [104, 56, 64, 40, 29, 104], array([266.88603516,   8.03671875,   6.47402344]), array([ 266.21630859,   -4.79970703, -180.71455078])
163, [104, 48, 64, 32, 31, 112], array([264.31875   ,   5.69267578,   6.36240234]), array([ 264.31875   ,   -5.3578125 , -180.04482422])
164, [104, 40, 64, 24, 34, 112], array([262.64443359,   5.02294922,   6.13916016]), array([ 269.78818359,   -0.55810547, -178.37050781])
165, [104, 32, 72, 16, 36, 112], array([259.40742188,   4.57646484,   6.58564453]), array([ 271.4625    ,   -3.68349609, -176.91943359])
166, [96, 24, 80, 8, 36, 112], array([256.05878906,   1.67431641,   6.80888672]), array([ 267.44414062,  -11.27373047, -175.80322266])
167, [88, 16, 88, 8, 36, 112], array([253.04501953,   3.34863281,   7.92509766]), array([ 261.63984375,   -7.81347656, -175.35673828])
168, [80, 8, 96, 8, 36, 112], array([249.36152344,   6.80888672,   7.14375   ]), array([ 252.59853516,    2.90214844, -174.79863281])
169, [72, 8, 104, 8, 36, 112], array([245.90126953,   8.37158203,   7.81347656]), array([ 242.8875    ,    8.81806641, -173.79404297])
170, [64, 8, 112, 8, 36, 112], array([242.32939453,  11.16210938,   6.92050781]), array([ 235.29726562,   15.06884766, -172.67783203])
171, [56, 8, 120, 8, 36, 112], array([240.32021484,  15.73857422,   7.81347656]), array([ 230.60917969,   27.90527344, -170.33378906])
